id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,Compound Score
27811249,Downtown (1 BR) Toronto Loft,10292009,Valentina,Little Portugal,43.64132,-79.42307,Entire home/apt,120,28,24,0.55,1,0,0,0.825086957
27826009,Downtown condo,17410774,Brianne,Waterfront Communities-The Island,43.64698,-79.39121,Entire home/apt,130,28,2,0.05,1,0,0,0.9132
27827073,Designer Retreat in the Heart of The Beach,1569948,Andrew,The Beaches,43.6668,-79.30347,Entire home/apt,189,7,3,0.07,2,52,0,0.8881
27831815,"Bright, Central, Spacious Condo - Heart of Toronto",35028799,Nathalie,Waterfront Communities-The Island,43.64787,-79.39333,Entire home/apt,319,28,6,0.14,1,180,0,0.7758
27832397,The Ark Studio,34233250,Kate,Roncesvalles,43.64544,-79.44713,Entire home/apt,90,2,60,1.82,1,15,7.5,0.8150875
27834504,Boho Oasis,210192306,Jessie,Little Portugal,43.64946,-79.43424,Entire home/apt,150,28,10,0.23,1,0,0,0.83057
27835179,★CN Tower View ★ Connected 2 Bed + Ensuite Bath,18984137,Jack,Niagara,43.64421,-79.40404,Private room,100,28,5,0.12,3,0,0,0.7995
27835763,Clean Master Bedroom with Private Ensuite Bathroom,210204725,Mohamed,Eringate-Centennial-West Deane,43.65579,-79.57137,Private room,100,28,35,0.8,1,0,0,0.677302941
27847196,★CN Tower View★ 3 Bed + 2 Bath in Fashion District,18984137,Jack,Waterfront Communities-The Island,43.64324,-79.40169,Entire home/apt,300,28,8,0.19,3,0,0,0.936333333
27853013,Howell Budget Stay (Room 03),25278998,KTC Property Management Ltd.,Malvern,43.79926,-79.22103,Private room,40,28,10,0.23,8.5,0,0,0.625122222
27854767,Toronto Beautiful bedroom near subway,30363957,Jia,Dovercourt-Wallace Emerson-Junction,43.66554,-79.44823,Private room,50,28,3,0.07,1,0,0,0.9627
27867942,Room Grand Sleek - Midtown,113147806,Tai,Oakwood Village,43.69609,-79.44184,Private room,31,28,63.5,1.59,7,54,1,0.56077193
27875720,Azure Oasis in the Annex,51070968,Lish,Annex,43.67026,-79.41895,Entire home/apt,83,29,63.5,2.16,7,221,3,0.806965169
27877707,"Beautiful condo steps from Rogers Centre, CN Tower",72393986,Graham,Waterfront Communities-The Island,43.64628,-79.39146,Entire home/apt,150,28,16,0.37,1,0,0,0.862925
27879646,SuperWalkableTransit Friendly Greektown Spot,4933919,Alina,Blake-Jones,43.67448,-79.34065,Private room,45,30,32,0.8,1,73,3,0.911435484
27896591,"Brand New 1 Bedroom Bsm appartment, Beaches",19928162,Olga,Woodbine Corridor,43.67598,-79.31729,Entire home/apt,86,2,13,0.3,1,22,3,0.713484615
27898676,Best location near Subway & Mall and Centenial college,67544227,Susie,Agincourt South-Malvern West,43.78603,-79.2597,Private room,32,29,17,0.4,4,0,2,0.6427125
27899203,Toronto Town House,210745137,Sergio,Clairlea-Birchmount,43.70091,-79.27558,Private room,100,28,13,0.38,2,89,0,0.745058333
27901848,Downtown Core. CNTOWER & Lake Views!,51598323,Krishesh,Waterfront Communities-The Island,43.64118,-79.38332,Private room,89,28,23,0.53,1,0,0,0.749233333
27903533,Luxurious Condo in Trendy Queen West,135029869,Paula,Kensington-Chinatown,43.64862038,-79.39929657,Entire home/apt,130,28,5,0.28,2,139,3,0.8839
27906221,Studio  apartment in Midtown,1843167,Katherine,Lawrence Park South,43.71419,-79.40471,Entire home/apt,75,14,38,0.97,1,67,7.5,0.863742857
27906732,*Entire Floor* with Private Washroom on King West,18148190,Alice,Niagara,43.64234,-79.41724,Private room,75,28,50,1.16,1,153,0,0.839008163
27920693,2 bedroom with parking and outdoor deck!,206213810,Leo,Lawrence Park North,43.73291,-79.39429,Entire home/apt,98,30,2,0.07,1,241,0,0.88555
27925541,Toronto/Scarborough Walk-out Basement Appartment,203505081,Jay,Agincourt North,43.80283,-79.27042,Entire home/apt,120,28,4,0.09,4,0,0,0.86615
27926611,Toronto High Park Apartment,210111422,Nick,High Park North,43.65756,-79.4646,Entire home/apt,160,28,24,0.55,1,0,0,0.740827273
27928162,Old Dtwn *LUXURY* 2 Desks/Fireplace/Garage Parking,105618845,Rob And Lisa,Moss Park,43.66073,-79.3679,Entire home/apt,193,64,36,0.94,7,124,4,0.827024324
27931137,Metropolitan Suite - 1BR + Sofabed + Free Parking,210685376,Lanie,Niagara,43.63655,-79.40195,Entire home/apt,97,15,63.5,1.62,2,0,2,0.728379104
27934429,Large 2 - Story 2 Bedroom Unit close to subway,55430413,Crystal,Dovercourt-Wallace Emerson-Junction,43.66118,-79.45127,Entire home/apt,179,28,61,1.43,2,122,3,0.794729825
27935352,❤️ of King West ★ Walk Score of 95 ★,89164066,Vic,Niagara,43.64189,-79.40493,Entire home/apt,197,4,55,1.32,2,29,7.5,0.790074545
27936144,Modern rusty condo near Union - Amazing view,253725451,Harry,Waterfront Communities-The Island,43.64191,-79.38178,Entire home/apt,239,2,63.5,2.47,8.5,11,7.5,0.774275969
27939634,Great get away,69304724,Al,Waterfront Communities-The Island,43.64395,-79.39087,Entire home/apt,319,6,63.5,2.16,6,84,4,0.846638824
27946588,"🏡Very Cozy Upper Beaches 400m to subway, shops",118801588,Alan,Taylor-Massey,43.69137,-79.29077,Private room,80,2,51,1.19,1,360,7.5,0.870348
27976856,Roncesvalles Village House,79757475,Zeena,Roncesvalles,43.64928,-79.44951,Private room,60,28,9,0.29,1,90,0,0.828855556
27980430,Modern hotel room-No cleaning fee,167034435,Kevin,Moss Park,43.6604,-79.37289,Private room,209,28,63.5,2.47,8.5,364,0,0.784132022
27983780,Perfect Leslieville House!,2480901,Kate,South Riverdale,43.66483,-79.3352,Entire home/apt,319,28,23,0.54,1,179,0,0.8137
27991870,Cozy Private room with  access to Backyard,49028111,Ramin,Palmerston-Little Italy,43.66185,-79.41483,Private room,59,28,17,0.49,2,30,2,0.881935294
28007203,Maison Madelaine,4587469,Jason,Oakridge,43.69407,-79.28833,Entire home/apt,149,2,35,0.8,1,0,0,0.802319444
28009942,real bed in luxury condominium,55605658,Kris,Parkwoods-Donalda,43.76344,-79.31991,Private room,32,28,2,0.05,1,0,0,0.9381
28025372,Accessible and pleasant,188721244,Farhat,Oakridge,43.69124,-79.28594,Entire home/apt,34,28,22,0.5,1,0,0,0.655938889
28030186,None,211721649,Navneet,Rosedale-Moore Park,43.67331,-79.37537,Entire home/apt,90,28,4,0.09,1,0,0,0.667066667
28031834,❤️ Cozy Entire Townhouse Next to College Subway,1614087,Ivan,Church-Yonge Corridor,43.66085,-79.38194,Entire home/apt,319,28,11,0.3,2,269,2,0.892354545
28034758,"Toronto,Room(female only)@7mins to subway station",82208024,Yanci,Lansing-Westgate,43.76066,-79.41764,Private room,65,28,3,0.07,1,44,0,0.7348
28045275,★Best in Entertainment District★King and Spadina★,75951158,Jackson,Waterfront Communities-The Island,43.64696,-79.39424,Entire home/apt,286,28,1,0.02,1,0,0,0.4927
28046490,Studio Condo in Downtown Toronto,111062517,Ehtisham,Waterfront Communities-The Island,43.6385,-79.39699,Entire home/apt,100,28,2,0.05,1,0,0,0.75705
28047686,Cozy Authentic Queen West Loft,41320319,Elizabeth,Roncesvalles,43.64222,-79.43146,Entire home/apt,149,28,6,0.14,1,0,0,0.900366667
28056759,Luxurious condo in prestigious location,106420029,Kamiar,Lansing-Westgate,43.76101,-79.41098,Entire home/apt,170,20,40,0.95,1,164,7.5,0.7839825
28080711,Quaint Queen West Studio,25510910,Christina,South Parkdale,43.63755,-79.44465,Entire home/apt,100,28,5,0.12,1,0,0,0.61546
28085903,Great Private Room in Downtown Toronto,157091143,Joan,North St.James Town,43.67006,-79.3727,Private room,50,28,61,1.44,1,0,0,0.823005882
28095223,DELUXE CONDO | CN Tower | Pool | Jacuzzi,212223183,Ana,Waterfront Communities-The Island,43.64191,-79.38178,Entire home/apt,211,28,34,0.79,2,0,0,0.797094118
28097623,Private Bedroom In Central Toronto,67723893,Jacob,Willowdale East,43.76557,-79.41078,Private room,47,30,7,0.21,2,55,2,0.801142857
28098745,Cozy apartment with Great Central Location,124577870,Mohanned,Bay Street Corridor,43.66849,-79.38749,Entire home/apt,120,28,1,0.02,1,0,0,0.9594
28099505,Liberty Village Gem,35140948,Lee,Niagara,43.63766,-79.41556,Entire home/apt,182,28,18,0.43,1,280,0,0.844688235
28100046,Condo in Toronto,69834500,Al,Church-Yonge Corridor,43.66130269,-79.37957641,Entire home/apt,104,1,63.5,2.47,2,53,7.5,0.812114189
28101659,The perfect house in High Park!,21683340,Mike,Runnymede-Bloor West Village,43.65783,-79.4792,Entire home/apt,120,28,25,0.59,3,60,0,0.854388
28103362,Live In Luxury - Hottest Area Downtown!,846505,Julie,Waterfront Communities-The Island,43.6397,-79.39768,Entire home/apt,313,14,63.5,2.18,8.5,72,5,0.788859524
28103918,Chic & Spacious Studio in Fashion District!,12357872,Anuja,Waterfront Communities-The Island,43.64221,-79.39973,Entire home/apt,86,28,51,1.2,2,171,3,0.728453061
28104464,Penthouse Loft in the Heart of Downtown Toronto,73304363,Eloise,Church-Yonge Corridor,43.65867,-79.37579,Entire home/apt,110,28,3,0.07,1,0,0,0.9401
28104921,Architect's New Loft on Geary,1660613,Elle,Wychwood,43.672,-79.43246,Entire home/apt,132,30,11,0.26,1,268,2,0.876554545
28108822,Family Friendly Guest Suite in Toronto,130511153,Jason,Yorkdale-Glen Park,43.72115,-79.45917,Entire home/apt,125,28,44,1.01,1,0,0,0.816288095
28108856,specious second flr room with parking,205787540,Ying,Agincourt South-Malvern West,43.78674,-79.25982,Private room,48,1,20,0.46,6,0,7.5,0.55285
28109472,Specious second for room with parking,205787540,Ying,Agincourt South-Malvern West,43.78641,-79.26165,Private room,48,1,63.5,1.61,6,0,7.5,0.66293
28109908,Hip Two-Bedroom Loft in Junction Triangle,12587911,Mira & Dragan,Dovercourt-Wallace Emerson-Junction,43.66093,-79.4524,Entire home/apt,115,28,41,0.98,1,0,4,0.924026829
28110009,Toronto Backyard Bunkie not for quarantine,53098858,Jason,Morningside,43.76847,-79.20522,Private room,36,28,1,0.19,1,281,1,0.8074
28110595,Downtown One Bedroom Condo near Eaton Centre,23636592,Esther,Church-Yonge Corridor,43.65942,-79.3785,Entire home/apt,179,28,18,0.41,1,0,0,0.871383333
28129820,Clean room in downtown,154105520,Ty,Waterfront Communities-The Island,43.64659,-79.4006,Private room,59,30,30,0.69,1,0,0,0.878964286
28130345,Modern separate lower level 1 bdrm apatmnt+Parking,62546462,Alex,Lawrence Park South,43.70899,-79.41615,Entire home/apt,136,5,40,0.96,2,329,7.5,0.853782051
28130977,Matt's amazing basement apartment!,23132290,Matt,Trinity-Bellwoods,43.64816,-79.40846,Entire home/apt,99,28,31,0.73,3,217,2,0.913153333
28133509,Best location with private bathroom in basement,67544227,Susie,Agincourt South-Malvern West,43.78774,-79.25954,Private room,40,28,1,0.02,4,0,0,0.8908
28134682,Beautiful Place in Heart of Queen st West.,212514923,Jacob,Trinity-Bellwoods,43.64793,-79.4085,Entire home/apt,150,28,26,0.61,2,116,3,0.899680769
28147906,Riverdale Temenos,119352112,Karen,Blake-Jones,43.67438,-79.34129,Entire home/apt,245,28,3,0.07,4,365,0,0.963366667
28152137,Hosting (FEMALES ONLY),212642921,Sabah,Junction Area,43.67155,-79.47455,Private room,35,28,7,0.16,3,0,0,0.919942857
28156095,Golden Place,212671874,Juan,Mimico (includes Humber Bay Shores),43.62179,-79.48328,Private room,60,28,24,0.61,1,0,0,0.831317391
28158263,"2 Story Hard Loft w/ 20' ceilings, Mins from DT.",24236887,Tim,South Riverdale,43.66493,-79.3422,Entire home/apt,110,28,25,0.57,1,0,0,0.5920375
28178668,"Comfy Place w/single size bd,with your own fridge.",35603304,D. & Ro,Briar Hill-Belgravia,43.69864,-79.46448,Private room,32,28,25,0.58,2,0,0,0.8578
28180105,Beautiful Parkdale walk-up!,13567946,Joanna,South Parkdale,43.63986,-79.43485,Entire home/apt,85,28,10,0.24,1,0,0,0.85493
28181919,Main Floor 1 Bedroom Apartment with High Ceilings,8177049,Kristin,Little Portugal,43.64798,-79.42521,Entire home/apt,130,28,63.5,1.81,3,269,7.5,0.891902703
28184652,Lovely detached home near subway at uptown toronto,211584797,David,Willowdale West,43.77314,-79.43476,Entire home/apt,284,4,63.5,2.18,1,147,7.5,0.773597647
28184790,Queen Bed - Bright Condo - Amazing View,212877076,Shamim,Waterfront Communities-The Island,43.64154,-79.39622,Private room,199,3,55,1.3,3,0,0,0.826601786
28194512,CASA-COZY it’s in Etobicoke 10min from airport YYZ,36295486,Mustafa,West Humber-Clairville,43.72346,-79.58467,Entire home/apt,100,4,7,0.45,2,217,6,0.6963
28198406,Hosting Females only,212642921,Sabah,Junction Area,43.67235,-79.47437,Private room,30,28,6,0.14,3,0,0,0.870642857
28198440,3rd floor-Roncesvalles Village Room,198393365,Scott & Debbie,High Park-Swansea,43.63959,-79.4524,Private room,61,1,63.5,2.47,4,351,7.5,0.804287156
28201073,Love the Beach ?,36655672,Cathy,Birchcliffe-Cliffside,43.67535,-79.27866,Entire home/apt,75,3,11,0.25,1,0,1,0.820345455
28201779,Master room at YorkU with parking. Walk to subway.,32232649,Minh Thang,York University Heights,43.76577,-79.50113,Private room,70,2,63.5,2.47,3,317,7.5,0.711901149
28202418,"Private room, great area in Toronto",213010584,Daisuke,Roncesvalles,43.64114,-79.43949,Private room,55,28,27,0.64,1,127,0,0.72555
28218478,Cozy bed for the Mindful Professional,17267089,Kaye,Niagara,43.63956,-79.41436,Private room,50,30,9,0.21,1,36,1,0.752788889
28219043,2.5BED 2BTH Suite Prime Toronto Spot Free Parking,2189933,Val,Waterfront Communities-The Island,43.64241,-79.381248,Entire home/apt,250,1,63.5,2.47,1,116,7.5,0.811171271
28219387,Private room w/ free parking spot & mins to subway,83380695,Lily,Mount Pleasant West,43.71229,-79.39882,Private room,80,2,22,0.52,1,52,3,0.872330435
28221123,Spacious Top Floor Suite Near Downtown Toronto,201010963,John,Keelesdale-Eglinton West,43.68857,-79.46657,Entire home/apt,125,28,38,1.03,1,33,2,0.823624324
28228730,Cozy self contained unit - Downtown Toronto,213226836,Harry,Rosedale-Moore Park,43.68979,-79.3829,Entire home/apt,100,29,63.5,2.47,1,90,1,0.791630588
28229005,Entire Modern Apartment in Downtown Toronto,22809859,Michael,Trinity-Bellwoods,43.64954,-79.42226,Entire home/apt,100,28,5,0.12,1,0,0,0.91665
28229518,2nd floor-Humber Bay Room,198393365,Scott & Debbie,High Park-Swansea,43.64155,-79.45339,Private room,61,28,63.5,2.47,4,356,7.5,0.80840396
28229838,Cozy 1 Bed Home in Heart of Leslieville - Sleep 4,16014326,T.,South Riverdale,43.66992,-79.33227,Entire home/apt,90,3,50,1.18,1,51,7.5,0.77378125
28239139,Big Bright Beautiful 2 Bedroom Apt. Upper Bluffs.,213294343,Georghia,Cliffcrest,43.71591,-79.24632,Entire home/apt,113,1,63.5,2.47,1,137,7.5,0.812721429
28246537,Beautiful Sunny Loft w Rooftop Pool in King West,23289919,Mallika,Waterfront Communities-The Island,43.64486,-79.39906,Entire home/apt,250,28,4,0.09,1,0,0,0.898025
28247123,"Paris palace
 1 mn walk to Kennedy stn",213347636,Serge,Ionview,43.73234,-79.26943,Private room,200,28,6,0.14,1,365,0,0.78065
28251951,Industrial Chic Junior One Bedroom,36670539,Mikaila,Waterfront Communities-The Island,43.64553,-79.39671,Entire home/apt,100,28,17,0.4,1,0,0,0.891364706
28255238,Bright and Comfy Room with Seperate Entrance,213413216,Joy,Parkwoods-Donalda,43.75624,-79.31636,Private room,38,2,63.5,1.59,1,0,0,0.879343077
28256040,Cozy and Spacious Yonge & Eglinton Apartment,28593469,Suzy,Mount Pleasant West,43.71198,-79.3945,Entire home/apt,83,50,2,0.05,1,0,0,0.91725
28256732,STYLISH 1 BEDROOM WITH LAKE VIEW AND PARKING,213422797,Martha,Niagara,43.6369,-79.40472,Entire home/apt,112,28,63.5,1.65,2,141,4,0.790443548
28262795,78-4 lovely entire basement in law unit,152638030,Ted,Tam O'Shanter-Sullivan,43.77199,-79.31066,Private room,69,28,3,0.07,5,0,0,0.423066667
28264606,Upscale Condo in the Clouds at CN Tower,51016161,Idrees,Waterfront Communities-The Island,43.64191,-79.38178,Entire home/apt,191,1,63.5,2.47,3,193,7.5,0.839943023
28271554,"Cozy Riverdale gem, walk to the subway.",84696701,Sarah,North Riverdale,43.67687,-79.34958,Entire home/apt,110,1,63.5,2.47,1,31,7.5,0.851925647
28276172,Dreamers Haven with Amazing CN Tower/Lake Views!,846505,Julie,Waterfront Communities-The Island,43.64029,-79.39865,Entire home/apt,230,2,63.5,2.47,8.5,163,7.5,0.828982955
28276761,North York Queen bed private bath &parking Room A,213216342,Jean,Newtonbrook West,43.78475,-79.43832,Private room,57,28,55,1.27,4,0,0,0.701072727
28281505,Spacious 2 Bedroom Lower Level Suite!,212873894,David,Woburn,43.75062,-79.22906,Entire home/apt,99,29,56,1.32,1,62,2,0.74504375
28283233,North York private room with parking Room B,213216342,Jean,Newtonbrook West,43.78321,-79.44053,Private room,47,28,12,0.28,4,0,0,0.723354545
28283405,North York Queen bed with free parking Room C,213216342,Jean,Newtonbrook West,43.78505,-79.43838,Private room,53,28,63.5,2.33,4,0,0,0.613075
28283510,North York private room with free parking Room,213216342,Jean,Newtonbrook West,43.78524,-79.43885,Private room,42,28,15,0.35,4,0,0,0.575061538
28286296,Luxury Condo Downtown Toronto Yonge Dundas Square,127210047,Zainab,Bay Street Corridor,43.65418,-79.3823,Entire home/apt,168,28,2,0.05,1,87,0,0.9575
28287136,Perfectly located Modern Apartment in Greek town,61323744,Carol And Steve,Blake-Jones,43.67774,-79.34309,Entire home/apt,100,28,10,0.24,1,280,0,0.89643
28289675,Toronto Queen West lovely place（皇后西街的温馨客房）,213646313,Ven,Little Portugal,43.6416,-79.42345,Private room,59,64,23,0.53,1,90,0,0.73517
28290176,Luxury Loft,28023810,Kadija,Mount Dennis,43.68546,-79.48656,Entire home/apt,100,28,17,0.41,1,66,0,0.794029412
28300532,King West downtown Toronto (near TIFF),213717093,Yasmin,Waterfront Communities-The Island,43.64553,-79.39003,Entire home/apt,208,28,1,0.02,1,180,0,0.9765
28302120,Green Room,64371515,Seyed Sadegh,Bayview Village,43.77483,-79.3792,Entire home/apt,70,28,9,0.27,2,66,0,0.764425
28306264,Toronto Multi-unit building,53651007,Alishay,Bay Street Corridor,43.65837,-79.38564,Private room,80,28,21,0.49,1,179,0,0.643088235
28306794,Modern Furnished Two Bedroom Downtown July,349619,Cristina,Regent Park,43.66199,-79.36415,Entire home/apt,85,28,1,0.03,1,40,0,0.9286
28307356,Row Home in the Heart of Toronto,1376009,Robert,Kensington-Chinatown,43.65374,-79.40552,Entire home/apt,300,28,4,0.09,1,0,0,0.910225
28308504,Stylish DT condo near Rogers Ctr & TO nightlife,213776066,Fai,Waterfront Communities-The Island,43.64368,-79.39963,Entire home/apt,150,28,45,1.06,1,90,0,0.734002439
28312549,Spacious Private 2 BR with Parking Near Transit,32768681,Xiaolin,Parkwoods-Donalda,43.75941,-79.31672,Entire home/apt,93,2,63.5,2.47,3,136,7.5,0.8079864
28315642,Lake View Designer Home/15 min to downtown Toronto,2466124,Dan,Birchcliffe-Cliffside,43.68725,-79.26372,Entire home/apt,319,7,1,0.2,1,156,1,0.9136
28318285,Most luxurious-Downtown Toronto- Newyear Fireworks,106925093,Sam,Bay Street Corridor,43.65051,-79.38221,Entire home/apt,120,28,6,0.19,1,0,0,0.864116667
28330956,Fashion House Lofts - Prime downtown location!!,23550380,Andrey,Waterfront Communities-The Island,43.64464,-79.39811,Entire home/apt,140,28,19,0.44,1,0,0,0.883588235
28332448,"Kensington, UofT; AGO;  Little Italy - Air Con",27496971,Janet,Palmerston-Little Italy,43.6579,-79.41223,Private room,95,28,51,1.2,1,89,0,0.809442308
28336416,Cozy Private 2-bedroom Basement 静颐之家,50551745,Helen,Agincourt South-Malvern West,43.7904,-79.25105,Entire home/apt,89,28,63.5,1.67,3,127,5,0.635263462
28345128,"Private bedroom1, 7 Minutes walk to Subway Station",214030250,Kerui,Willowdale East,43.77077,-79.4087,Private room,55,1,63.5,1.88,4,73,7.5,0.72310597
